タイトル,あらすじ,ジャンル
ムヒョとロージーの魔法律相談事務所,人間に危害を加えたり、事件を起こす悪霊や死霊に対して刑を下し、あの世へ送る能力を持つ天才的な魔法律の執行人・六氷 透（ムヒョ）とその助手を務める草野次郎（ロージー）。彼らの元にはいつも霊に悩める人々が訪れていた。そんなある日、ムヒョの魔法律学校時代のライバル・円宙継（エンチュー）がムヒョの前に現れ、壮絶な闘いの火ぶたを切る！©西義之／集英社・ムヒョロジ製作委員会,アニメ
蒼天の拳 REGENESIS,北斗史上最強の漢 “霞拳志郎”。運命に導かれし者たちの新たなる闘いが始まる！！©原哲夫・武論尊／ＮＳＰ2001，©蒼天の拳2018,アニメ
少年アシベGo！Go！ゴマちゃん,小学１年生のアシベとゴマフアザラシのゴマちゃんが、家や学校、近所のゆかいな人たちと繰り広げる楽しい毎日！とってもキュートでときにシュール、家族みんなで笑えるアニメ！©森下裕美・OOP／Team Goma,アニメ
ヤンキーハムスター,ハムスターたちがハムスター大のツッパリをみせるショートアニメ。リーダー格のリーゼント、ちょっと天然のモヒカン、辛らつな後輩を中心に今日もヤンキーを極めるぜ！制作は江古田の個人アニメチームPiso Studioが監督、脚本、キャラクターデザイン、声の出演に至るまでほぼ2人で担当！,アニメ
凪のあすから,その昔、人間は皆、海に住んでいた。でも、陸に憧れた人たちは海を捨てた。海で暮らせるように海神様がくれた、特別な羽衣を脱ぎ捨てて…。海で暮らす人、陸で暮らす人、住む場所が分かれ、考え方は相容れずとも、元は同じ人間同士、わずかながらも交流は続き時は流れた。海底にある海村で暮らす先島 光、向井戸まなか、比良平ちさき、伊佐木 要と地上に暮らす木原 紡。海と陸。中学二年生という同じ年代を過ごしながら今まで出会うことのなかった彼らが出会った時、潮の満ち引きのように彼らの心も揺れ動く。©Project-118/凪のあすから製作委員会,アニメ
DIVE!!,「そこには、僕にしか見えない景色がある--」 幼少の頃からひたむきに飛び込みを続けてきた14歳の少年・坂井知季。 はじまりは3つ年上の天才ダイバー・富士谷要一との出会いだった。 仲間とともにミズキダイビングクラブ・通称MDCに通う知季だったが、 ある日、新任コーチとして麻木夏陽子という女性が現れる。 「この中の誰かがオリンピックに行かなければ、クラブは潰れるわ」 夏陽子が告げたMDC存続への条件はあまりにも厳しいものだった。 身体一つを武器に宙を舞い、その一瞬にすべてを賭けた、 少年達の熱く長い闘いがいま幕を開ける！！ (C)森絵都・角川文庫刊／アニメ「DIVE!!」製作委員会,アニメ
カオスヘッド,「三次元に興味はないよ」と言い切り、基地(ベース)と呼んでいるコンテナハウスで大量の美少女フィギュアに囲まれながら生活する、引きこもり一歩手前の高校２年生、西條拓巳。彼が住む渋谷では、『ニュージェネレーションの狂気(通称：ニュージェネ)』と呼ばれる不可解な連続殺人事件が発生し、ネットやテレビを日々騒がせていた。ある日、いつものようにチャットをしている拓巳の前に、『将軍』と名乗る人物が現れる。彼が発言したＵＲＬのリンク先にあったものは次のニュージェネ事件を予言するようなグロ画像だった。拓巳の平穏な日々に事件の影が忍び寄っていた──。,アニメ
美味しんぼ SP,東西新聞文化部の記者である山岡士郎と栗田ゆう子は、同社創立100周年記念事業として「究極のメニュー」作りに取り組むことになった。しかし、ライバル紙の帝都新聞が、美食倶楽部を主宰する海原雄山の監修により「至高のメニュー」という企画を立ち上げた。ここに「究極」対「至高」の、海原雄山と山岡士郎の間で繰り広げられる、料理を通じた親子対決が始まる！！(C)雁屋哲・花咲アキラ・小学館／シンエイ動画,アニメ
叛逆性ミリオンアーサー,聖剣『エクスカリバー』。ブリテンの統治を目指し、王を見定めるべく用意された選定の剣。それを抜いた者は『アーサー』と呼ばれ、強大な力を手にした。だが、エクスカリバーを引き抜いたのは一人ではなかった。力が大量に生み出されたことにより、伝説が氾濫、歴史の歪みへと繋がってしまう。歴史を正しく導くため、団長・鉄拳・山猫・閣下・錬金・流浪と呼ばれる六人のアーサーは、過去の地『ブリテン』へと降り立つ。彼らの使命は、歴史を歪めるエクスカリバーを全て叩き折ること。その数、およそ１００万。これは、過去への叛逆。そして、未来（いま）を守る戦いである--。©叛逆性ミリオンアーサー製作委員会,アニメ
Vivid Strike!,2004年にTVアニメ「魔法少女リリカルなのは」が放送された後、続編シリーズ「A’s」・「StrikerS」と劇場版２作品がいずれも大ヒットし、2000年代初頭のアニメを代表する作品として名高い「魔法少女リリカルなのは」シリーズ。その全シリーズの原作・脚本である都築真紀の新たに描き下ろすオリジナル新アニメ作品。監督は「DOG DAYS」2期より都築とタッグを組んでいる西村純二。キャラクター原案にはコミック「魔法少女リリカルなのは ViVid」シリーズ累計300万部をあげている藤真拓哉が担当。新ヒロインは、話題作に続々出演し話題を集めている若手声優・水瀬いのり、小倉唯が担当し、それぞれアーティストとしてテーマソングも歌う。(C)ViVid Strike PROJECT,アニメ
俺が好きなのは妹だけど妹じゃない,ライトノベル作家を目指す高校生・永見祐には、涼花という妹がいる。涼花は才色兼備の優等生だが、兄には厳しくどこか冷たかった。ある日、ラノベ大賞では万年一次選考落ちの祐に衝撃の事実が明かされる。涼花が書いた“兄妹イチャイチャラブコメ”がラノベ大賞を受賞したというのだ！しかも、ラノベや萌えが実は全く分からないという涼花の頼みで、なぜか祐が代理の作家・永遠野誓(とわのちかい)として活動することに！ 不本意ながらも作家デビューを果たした祐は、個性的な業界関係者たちに揉まれながら、妹のために永遠野誓として奮闘していく。そして、お兄ちゃんラブな雰囲気は微塵も見せていなかった涼花が……!?©2018 恵比須清司・ぎん太郎／KADOKAWA／いもいも製作委員会,アニメ
